treated_ubigeo,treated_dept,treated_prov,treated_dist,treated_bp,treated_region3,treated_pre6_4g,treated_post6_4g,treated_log10_pop,treated_altitud_m,control_key,control_region3,control_pre6_4g,control_post6_4g,control_delta,control_log10_pop,control_altitud_m,mahal_dist,caliper_level
40123,Arequipa,Arequipa,Tiabaya,202410,Costa,8.894516,10.487080166666669,4.209273672784876,2218.0,AREQUIPA|CAYLLOMA|MAJES,Costa,8.134513283333334,8.646898866666668,0.5123855833333337,4.778932277737139,1392.0,3.8434211526331055,relaxed
40126,Arequipa,Arequipa,Yanahuara,202410,Sierra,12.855279416666669,12.90593375,4.40512428892715,2402.0,CAJAMARCA|CAJAMARCA|LOS BAÑOS DEL INCA,Sierra,11.298516833333336,10.126884666666667,-1.1716321666666687,4.664162294761991,2685.0,8.515025749559513,relaxed
40126,Arequipa,Arequipa,Yanahuara,202410,Sierra,12.855279416666669,12.90593375,4.40512428892715,2402.0,AYACUCHO|HUAMANGA|SAN JUAN BAUTISTA,Sierra,11.147398166666667,10.342259833333332,-0.8051383333333355,4.6904973227193505,2786.0,8.90282115675726,relaxed
40126,Arequipa,Arequipa,Yanahuara,202410,Sierra,12.855279416666669,12.90593375,4.40512428892715,2402.0,CUSCO|URUBAMBA|MACHUPICCHU,Sierra,12.787450166666666,12.2236495,-0.5638006666666655,3.728110184100341,2092.0,9.043848643555796,relaxed
40126,Arequipa,Arequipa,Yanahuara,202410,Sierra,12.855279416666669,12.90593375,4.40512428892715,2402.0,CUSCO|URUBAMBA|URUBAMBA,Sierra,11.448396666666667,10.0587065,-1.389690166666668,4.302806962741421,2885.0,9.588261230217302,relaxed
40126,Arequipa,Arequipa,Yanahuara,202410,Sierra,12.855279416666669,12.90593375,4.40512428892715,2402.0,JUNIN|TARMA|ACOBAMBA,Sierra,11.72437775,10.996596166666665,-0.7277815833333356,3.9777236052888476,2961.0,10.125648438295938,relaxed
40129,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,202411,Sierra,9.836228,10.856661166666669,4.912907243866607,2389.0,APURIMAC|ABANCAY|ABANCAY,Sierra,9.444974916666668,9.215985666666667,-0.22898925000000148,4.839025290430942,2500.0,0.6937178652566017,standard
40129,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,202411,Sierra,9.836228,10.856661166666669,4.912907243866607,2389.0,CAJAMARCA|CHOTA|CHOTA,Sierra,10.04457425,9.208769416666666,-0.8358048333333343,4.674668282190568,2430.0,1.0298731248126782,standard
40129,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,202411,Sierra,9.836228,10.856661166666669,4.912907243866607,2389.0,HUANUCO|HUANUCO|AMARILIS,Sierra,10.458091833333334,11.439716833333334,0.9816249999999993,4.910949737100534,1950.0,1.5038125684463597,standard
40129,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,202411,Sierra,9.836228,10.856661166666669,4.912907243866607,2389.0,HUANUCO|HUANUCO|HUANUCO,Sierra,10.384752833333334,11.429738666666667,1.0449858333333335,4.951832740112103,1921.0,1.5771625447988205,standard
40129,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,202411,Sierra,9.836228,10.856661166666669,4.912907243866607,2389.0,CAJAMARCA|HUALGAYOC|BAMBAMARCA,Sierra,8.901066333333334,8.896077666666667,-0.0049886666666676405,4.777521066390996,2556.0,1.608397001876942,standard
50104,Ayacucho,Huamanga,Carmen Alto,202505,Sierra,9.471561,11.225062916666667,4.451049197579129,2921.0,CUSCO|URUBAMBA|URUBAMBA,Sierra,10.014993166666667,10.405421333333331,0.39042816666666447,4.302806962741421,2885.0,1.0616624044222611,standard
50104,Ayacucho,Huamanga,Carmen Alto,202505,Sierra,9.471561,11.225062916666667,4.451049197579129,2921.0,CAJAMARCA|CAJABAMBA|CAJABAMBA,Sierra,10.0662675,9.674574333333334,-0.3916931666666663,4.494460719390827,2686.0,1.1186148908842646,standard
50104,Ayacucho,Huamanga,Carmen Alto,202505,Sierra,9.471561,11.225062916666667,4.451049197579129,2921.0,LA LIBERTAD|OTUZCO|OTUZCO,Sierra,9.0722175,9.966161666666666,0.8939441666666657,4.383258681708175,2700.0,1.3003610059035926,standard
50104,Ayacucho,Huamanga,Carmen Alto,202505,Sierra,9.471561,11.225062916666667,4.451049197579129,2921.0,AYACUCHO|HUAMANGA|SAN JUAN BAUTISTA,Sierra,10.189561,10.434875,0.24531400000000048,4.6904973227193505,2786.0,1.3395996258738199,standard
50104,Ayacucho,Huamanga,Carmen Alto,202505,Sierra,9.471561,11.225062916666667,4.451049197579129,2921.0,ANCASH|HUARI|SAN MARCOS,Sierra,8.624782333333334,10.690226500000001,2.0654441666666674,4.231291146418349,2988.0,1.5245116508205072,standard
70104,Callao,Callao,La Perla,202602,Costa,13.285471666666666,14.777174875,4.788288598898554,37.0,LIMA|LIMA|MIRAFLORES,Costa,12.973175166666666,14.202134249999999,1.2289590833333328,4.997111040065091,125.0,1.9791522817129235,standard
70104,Callao,Callao,La Perla,202602,Costa,13.285471666666666,14.777174875,4.788288598898554,37.0,LIMA|LIMA|SURQUILLO,Costa,13.392157333333332,13.954505000000001,0.5623476666666694,4.9591511451889945,125.0,2.1086335841919643,standard
70104,Callao,Callao,La Perla,202602,Costa,13.285471666666666,14.777174875,4.788288598898554,37.0,LIMA|LIMA|CIENEGUILLA,Costa,13.287883333333333,13.07442525,-0.21345808333333238,4.540129177551348,287.0,3.392266746789921,standard
70104,Callao,Callao,La Perla,202602,Costa,13.285471666666666,14.777174875,4.788288598898554,37.0,LIMA|LIMA|SAN BORJA,Costa,13.580457666666668,14.290155250000002,0.7096975833333339,5.054026706042903,170.0,3.5265118490826484,standard
70104,Callao,Callao,La Perla,202602,Costa,13.285471666666666,14.777174875,4.788288598898554,37.0,LIMA|LIMA|LA MOLINA,Costa,12.948180666666666,16.010077,3.0618963333333333,5.14822927252502,262.0,4.300411839951188,standard
80101,Cusco,Cusco,Cusco,202509,Sierra,8.325551416666668,11.494709916666666,5.059298292408071,3439.0,LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO,Sierra,7.958065566666668,8.817722333333334,0.8596567666666663,4.825439100966339,3183.0,12.434575686561343,standard
80101,Cusco,Cusco,Cusco,202509,Sierra,8.325551416666668,11.494709916666666,5.059298292408071,3439.0,HUANCAVELICA|HUANCAVELICA|HUANCAVELICA,Sierra,8.28979925,9.487047666666667,1.1972484166666675,4.599621106961551,3746.0,13.236245959991445,standard
80101,Cusco,Cusco,Cusco,202509,Sierra,8.325551416666668,11.494709916666666,5.059298292408071,3439.0,CUSCO|CANCHIS|SICUANI,Sierra,7.4290797333333325,8.658755083333334,1.2296753500000017,4.76213066217665,3593.0,14.440535102363294,standard
