department,province,district,carrier,breakpoint_yearmonth,months_pre,months_post,pre6_4g_download_mbps,post6_4g_download_mbps,delta_4g_download_mbps,pct_4g_download_upgrade,pre6_4g_upload_mbps,post6_4g_upload_mbps,delta_4g_upload_mbps,pct_4g_upload_upgrade,pre6_4g_latency_ms,post6_4g_latency_ms,delta_4g_latency_ms,pct_4g_latency_improvement,pre6_4g_time_pct,post6_4g_time_pct,delta_4g_time_pp,pre6_4g_packet_loss_pct,post6_4g_packet_loss_pct,delta_4g_packet_loss_pp,pct_4g_packet_loss_improvement,composite_upgrade_score,pre6_4g_download_measurements,post6_4g_download_measurements,pre6_4g_download_mbps_weighted,post6_4g_download_mbps_weighted,delta_4g_download_mbps_weighted,last_yearmonth_available,ubigeo,shape_department,shape_province,shape_district,region3,altitud_m,poblacion_distrito
La Libertad,Trujillo,Trujillo,MOVISTAR,202412,23,20,11.381563666666667,12.651016166666665,1.269452499999998,0.11153586072868538,3.1702970166666664,2.9221693833333333,-0.2481276333333331,-0.0782663681127963,70.76548633333333,56.54691016666667,-14.218576166666658,0.25144744646097816,94.29506766666668,96.46816833333332,2.1731006666666417,0.5213274533333334,0.31164365,-0.20968380333333342,0.6728319455035694,0.13263749896497767,315122.5,292606.8333333333,11.389958958428338,12.688019900471112,1.298060942042774,202607,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,Costa,74,314939
La Libertad,Trujillo,El Porvenir,MOVISTAR,202412,23,20,9.800980166666667,9.6190965,-0.18188366666666766,-0.018557701737348498,3.0127055666666664,3.1571757999999996,0.1444702333333332,0.047953651671702735,72.4551675,60.15404183333334,-12.301125666666664,0.20449375123867752,91.56085666666667,92.80525416666667,1.2443975000000052,0.9052724150000001,0.7270733100000001,-0.17819910500000002,0.24509097301343652,0.06501454976615723,65724.0,48945.833333333336,9.863235304784656,9.713417538091427,-0.14981776669322855,202607,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,Costa,92,190461
La Libertad,Trujillo,La Esperanza,MOVISTAR,202412,23,20,9.528016,10.45188875,0.923872750000001,0.09696381177361602,2.8360402333333337,2.7602165500000004,-0.07582368333333322,-0.026735757286564965,72.04255683333334,56.668988500000005,-15.373568333333331,0.27128714911389906,94.0975125,94.82110999999999,0.7235974999999968,0.877415155,0.5158025283333334,-0.3616126266666666,0.7010679607079733,0.1387357426803351,78342.5,70982.0,9.549693665409366,10.529590276626468,0.9798966112171019,202607,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,Costa,137,189206
La Libertad,Trujillo,Moche,MOVISTAR,202412,23,20,11.023053000000003,11.632213833333333,0.6091608333333305,0.05526244256771062,2.4001724833333338,2.983902066666667,0.5837295833333331,0.24320318118248552,69.21733516666666,57.37009666666666,-11.847238499999996,0.20650546518746782,95.41646916666666,96.90254499999999,1.4860758333333308,0.4289322399999999,0.32075053666666664,-0.10818170333333327,0.3372767648577899,0.12930477249421352,27836.0,25439.166666666668,11.076013636088758,11.593282127008877,0.5172684909201184,202607,130107,LA LIBERTAD,TRUJILLO,MOCHE,Costa,25,37436
La Libertad,Trujillo,Victor Larco Herrera,MOVISTAR,202412,23,20,11.031788,12.700503750000001,1.6687157500000005,0.15126430547795167,2.7063642,2.850323733333333,0.14395953333333322,0.0531929639526465,70.26545183333333,55.95097683333333,-14.314475000000002,0.2558395904800721,93.5525115,97.14465416666667,3.5921426666666747,0.4409198316666667,0.30069526500000004,-0.14022456666666666,0.46633446877411466,0.1611495018428014,47157.333333333336,42457.666666666664,11.03413355214106,12.74304822584653,1.7089146737054701,202607,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,Costa,24,68506
Lambayeque,Chiclayo,Chiclayo,MOVISTAR,202412,23,20,10.334399666666666,10.62674,0.29234033333333365,0.02828808085255985,3.2220263,3.2313109333333334,0.009284633333333403,0.0028816131430502434,72.92202233333335,59.95955283333333,-12.962469500000012,0.21618689412229553,95.60721683333333,96.45446,0.8472431666666722,0.5633057816666666,0.41665304666666664,-0.14665273499999992,0.35197806945913435,0.08466396606601208,170940.66666666666,171655.0,10.314231349628136,10.602468727741691,0.2882373781135552,202607,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,Costa,28,270496
Lambayeque,Chiclayo,Jose Leonardo Ortiz,MOVISTAR,202412,23,20,10.779250666666668,10.950724666666666,0.17147399999999813,0.015907784808294467,3.3517982666666666,3.001701983333333,-0.3500962833333334,-0.1044502847367067,72.594467,59.55333383333333,-13.041133166666661,0.21898242008018776,95.70033916666667,95.77688433333333,0.07654516666666211,0.4276044833333333,0.4201930983333333,-0.0074113849999999926,0.017638045530487645,0.0464378962593831,67841.83333333333,62287.666666666664,10.775175320517578,10.972863756230502,0.19768843571292471,202607,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,Costa,41,156498
Lambayeque,Chiclayo,La Victoria,MOVISTAR,202412,23,20,10.459262833333334,9.692678666666666,-0.766584166666668,-0.07329237049322335,3.051994166666667,2.6722156,-0.3797785666666669,-0.12443620332389238,71.95770666666667,58.939156833333335,-13.018549833333331,0.2208811685268397,96.5446985,97.212015,0.6673164999999983,0.48018911833333333,0.41376725833333333,-0.06642186,0.16052952151784372,0.01626536426172891,44438.0,42782.666666666664,10.4829497589638,9.691744435577492,-0.7912053233863077,202607,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,Costa,36,90912
Lambayeque,Chiclayo,Pimentel,MOVISTAR,202412,23,20,9.902416833333334,10.110418833333334,0.20800200000000046,0.021005175150760058,2.69055975,2.6998088999999994,0.009249149999999595,0.0034376304038590266,74.62515733333335,60.88865983333333,-13.73649750000002,0.22560026017324186,95.9060465,96.036875,0.1308284999999927,0.6982460383333334,0.492474465,-0.20577157333333346,0.4178319648173707,0.08640562065506188,47455.333333333336,51927.166666666664,9.948353045902815,10.121262454062261,0.17290940815944644,202607,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,Costa,22,44602
Lima,Lima,Lima,MOVISTAR,202605,40,3,12.819489333333335,12.992318666666668,0.1728293333333326,0.013481764276205732,3.1996869666666665,3.0224741,-0.17721286666666636,-0.055384438700664895,51.05605350000001,51.57131666666667,0.5152631666666565,-0.009991274219292912,96.08362249999999,97.12424133333333,1.0406188333333404,0.7516687916666666,0.6190685333333333,-0.13260025833333322,0.2141931808734583,0.006857808644232258,289760.3333333333,300447.6666666667,12.817208636588745,13.002108400489048,0.18489976390030272,202607,150101,LIMA,LIMA,LIMA,Costa,162,268352
Lima,Lima,Barranco,MOVISTAR,202511,34,9,13.206799333333334,14.390050416666668,1.1832510833333334,0.08959408358290588,3.473421633333333,3.1704381999999995,-0.30298343333333344,-0.08722909721805638,53.84529116666667,46.88276716666667,-6.962524000000002,0.14850923741869715,96.89310683333333,97.49971333333333,0.606606499999998,0.29537298333333334,0.3373172283333333,0.041944244999999936,-0.12434658379960084,0.054573158765148136,35413.833333333336,27098.833333333332,13.105626901945095,14.392235260823036,1.28660835887794,202607,150104,LIMA,LIMA,BARRANCO,Costa,97,34378
Lima,Lima,Breña,MOVISTAR,202512,35,8,12.684490333333331,13.4614495,0.7769591666666695,0.061252690983169655,2.791607966666666,2.9876970833333325,0.19608911666666629,0.07024235458849448,51.35848116666667,49.178674,-2.17980716666667,0.04432423628718962,97.44947483333334,98.17626233333334,0.7267875000000004,0.57505825,0.686471575,0.11141332500000001,-0.16229852634466335,0.039093743586106275,68975.16666666667,55497.0,12.662358368270223,13.473641689908161,0.8112833216379389,202607,150105,LIMA,LIMA,BREÑA,Costa,153,85309
Lima,Lima,Carabayllo,MOVISTAR,202512,35,8,13.384182166666667,13.852829333333332,0.46864716666666517,0.03501500209955544,3.7579709999999995,3.3316181833333336,-0.4263528166666659,-0.113452928898777,48.05526366666666,45.0816915,-2.9735721666666635,0.06595964054868397,96.87598583333333,98.86632666666667,1.9903408333333346,0.4890367850000001,0.47473708833333333,-0.01429969666666675,0.03012129664625296,0.01796954772448927,153186.5,141854.16666666666,13.40549764233032,13.904420114382727,0.49892247205240814,202607,150106,LIMA,LIMA,CARABAYLLO,Costa,238,333045
Lima,Lima,Chaclacayo,MOVISTAR,202606,41,2,12.108932333333334,12.6639705,0.5550381666666659,0.045837085499170094,2.628649033333333,3.0571836,0.4285345666666669,0.1630246416438681,47.549917,49.355008999999995,1.8050919999999948,-0.03657363328613705,78.88767666666668,83.039695,4.1520183333333165,0.5270431633333333,0.6583212,0.1312780366666667,-0.19941335121315662,0.029902482064056133,13897.0,14193.0,12.147837069355496,12.661935936905516,0.51409886755002,202607,150107,LIMA,LIMA,CHACLACAYO,Costa,685,42912
Lima,Lima,Independencia,MOVISTAR,202512,35,8,12.281675833333333,12.819494249999998,0.5378184166666653,0.04379031200343109,3.2208828166666663,3.0592299,-0.16165291666666626,-0.0501890089978384,51.897371166666666,48.71210033333333,-3.185270833333334,0.06538972476113236,94.90482333333334,97.63356066666667,2.728737333333328,0.861433255,0.7444684166666667,-0.11696483833333327,0.1571118877776434,0.03828390503086193,98229.5,76975.5,12.271316714447629,12.83531560017473,0.5639988857271021,202607,150112,LIMA,LIMA,INDEPENDENCIA,Costa,111,211360
Lima,Lima,Jesus Maria,MOVISTAR,202605,40,3,13.301797666666666,14.287067666666667,0.9852700000000016,0.0740704395518672,2.824535583333333,3.2437907666666668,0.41925518333333356,0.14843331619088884,49.32008716666666,49.816482,0.49639483333334056,-0.00996446985825572,96.397155,96.44583833333333,0.048683333333329415,0.7267981199999999,0.5508024100000001,-0.1759957099999998,0.31952603475355135,0.06545138252249384,118798.66666666667,125617.33333333333,13.293254039938722,14.317400805822974,1.024146765884252,202607,150113,LIMA,LIMA,JESUS MARIA,Costa,142,75359
Lima,Lima,La Victoria,MOVISTAR,202604,39,4,12.121494333333333,12.78164375,0.6601494166666679,0.05446105888539665,2.8000942666666666,3.161117025,0.3610227583333332,0.12893235868201947,52.06586766666666,52.139838,0.07397033333333525,-0.0014186912765884463,96.467664,97.76932149999999,1.3016574999999904,0.7938872466666668,0.6357533725,-0.1581338741666668,0.2487346210132244,0.05515882183797567,159009.5,159071.75,12.126827306464918,12.826260376228023,0.6994330697631046,202607,150115,LIMA,LIMA,LA VICTORIA,Costa,142,173630
Lima,Lima,Lince,MOVISTAR,202604,39,4,14.8882805,13.757033999999999,-1.1312465000000014,-0.07598234732345355,3.475436866666666,3.3434894500000003,-0.13194741666666587,-0.03796570668055843,48.974009333333335,48.777165249999996,-0.19684408333333892,0.004035578581175203,96.24519083333333,95.56536875,-0.6798220833333204,0.471474055,0.6230036825,0.15152962750000004,-0.24322428864615908,-0.048259847843479316,62629.833333333336,46999.0,14.92631621374265,13.755557867130154,-1.1707583466124962,202607,150116,LIMA,LIMA,LINCE,Costa,150,54711
Lima,Lima,Los Olivos,MOVISTAR,202512,35,8,13.149542833333333,13.6276235,0.47808066666666704,0.03635720821067334,3.1477227666666665,3.357823783333334,0.21010101666666747,0.06674698893167053,49.8679615,47.356411,-2.5115504999999985,0.05303506847256645,96.22876066666667,98.22468333333335,1.9959226666666723,0.5827119866666667,0.38688648333333325,-0.19582550333333343,0.5061575210540874,0.06611545879486591,165156.16666666666,152400.33333333334,13.119840200229683,13.64373383053624,0.5238936303065564,202607,150117,LIMA,LIMA,LOS OLIVOS,Costa,67,325884
Lima,Lima,Lurin,MOVISTAR,202607,42,1,12.706938000000001,12.446193,-0.2607450000000018,-0.02051989236116536,3.191734366666667,2.9095995,-0.282134866666667,-0.08839547225896449,50.92486366666666,54.16374,3.2388763333333372,-0.05979787092496447,98.19120166666666,98.7793,0.5880983333333489,0.7404420983333333,0.8538008,0.11335870166666673,-0.13276949572624752,-0.04217307280086429,78021.16666666667,76079.0,12.720635220087713,12.446193,-0.2744422200877139,202607,150119,LIMA,LIMA,LURIN,Costa,12,89195
Lima,Lima,Magdalena Del Mar,MOVISTAR,202605,40,3,13.182830333333333,13.749983,0.5671526666666669,0.04302207130987634,2.6244201,3.181964466666667,0.5575443666666668,0.21244478605641937,49.337453333333336,50.579101333333334,1.2416479999999979,-0.024548637031273413,86.459279,94.62436333333333,8.16508433333334,0.5624772166666666,0.5673995666666666,0.004922349999999964,-0.008675279801353297,0.05475224968452744,33750.166666666664,41877.333333333336,13.207413549404695,13.759014490663208,0.5516009412585134,202607,150120,LIMA,LIMA,MAGDALENA DEL MAR,Costa,90,60290
Lima,Lima,Puente Piedra,MOVISTAR,202512,35,8,12.369981083333334,13.335299999999998,0.9653189166666643,0.07803721850207879,2.9603677666666663,3.1431044666666668,0.18273670000000042,0.0617277022326721,52.666148333333325,49.65699899999999,-3.0091493333333332,0.0605986949258317,96.09226316666667,98.60828666666667,2.516023500000003,0.8885778683333333,0.7057442666666666,-0.18283360166666673,0.2590649478885838,0.07235099911161945,119452.66666666667,113194.16666666667,12.335660447335487,13.335357571510606,0.9996971241751194,202607,150125,LIMA,LIMA,PUENTE PIEDRA,Costa,50,329675
Lima,Lima,Punta Negra,MOVISTAR,202504,27,16,11.253182749999999,12.357402666666667,1.1042199166666684,0.09812512079452973,3.8883354833333335,3.619099,-0.2692364833333336,-0.06924209201787457,56.27126566666667,48.36061883333334,-7.910646833333331,0.16357621188835547,87.09372333333333,97.33356666666668,10.239843333333354,0.41907039166666665,0.38094369166666664,-0.03812670000000001,0.10008487037334013,0.09012179600588661,7551.5,10016.166666666666,11.400811058641773,12.247307482020732,0.8464964233789587,202607,150127,LIMA,LIMA,PUNTA NEGRA,Costa,42,7074
Lima,Lima,Rimac,MOVISTAR,202605,40,3,12.270291166666667,12.864891333333333,0.594600166666666,0.04845852136597628,2.9153117833333333,3.102294666666667,0.18698288333333357,0.06413821135780529,51.27365616666666,50.05534133333333,-1.2183148333333307,0.024339357217049162,95.12760166666665,98.47762366666666,3.35002200000001,1.0133367166666665,0.7815369200000001,-0.2317997966666664,0.2965948130341256,0.054943753206029886,62593.166666666664,76303.33333333333,12.304991810035173,12.880180091193045,0.5751882811578728,202607,150128,LIMA,LIMA,RIMAC,Costa,153,174785
Lima,Lima,San Borja,MOVISTAR,202607,42,1,14.203401666666666,14.153877,-0.04952466666666666,-0.0034868173011606274,3.0742679833333333,3.3873136,0.31304561666666686,0.10182769308459605,46.7873195,49.512432,2.7251124999999945,-0.055038954660922235,95.01636033333334,92.90723,-2.10913033333334,0.46720076666666666,0.46443656,-0.0027642066666666576,0.005951742185556386,-0.002746420013727594,114023.0,126518.0,14.204263376035245,14.153877,-0.050386376035245206,202607,150130,LIMA,LIMA,SAN BORJA,Costa,170,113247
Lima,Lima,San Isidro,MOVISTAR,202605,40,3,13.654634916666666,13.661233666666666,0.006598750000000209,0.000483260815120401,3.2413043333333333,3.250974266666667,0.009669933333333436,0.0029833463133617233,48.40467866666666,48.89015800000001,0.4854793333333447,-0.009930001317102422,94.06612,94.07597333333335,0.009853333333353476,0.5127947133333334,0.47334889333333335,-0.03944582000000002,0.08333349999452144,0.002339760943502916,113133.83333333333,110429.0,13.656787600831906,13.672305052395657,0.01551745156375084,202607,150131,LIMA,LIMA,SAN ISIDRO,Costa,195,60735
Lima,Lima,San Juan De Lurigancho,MOVISTAR,202512,35,8,12.709999083333331,12.896325333333337,0.1863262500000058,0.014659816163506756,3.3254927666666667,3.1915555166666665,-0.13393725000000023,-0.04027591078908077,48.95463216666667,47.087181833333325,-1.8674503333333448,0.03965942026310354,94.71556083333331,97.06006366666666,2.344502833333351,0.59570462,0.5033009716666667,-0.09240364833333337,0.1835952114841768,0.02243390973702534,373115.5,310179.0,12.69955602088875,12.877884545691899,0.17832852480314898,202607,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Costa,222,1038495
Lima,Lima,San Martin De Porres,MOVISTAR,202512,35,8,12.848277083333334,13.1768415,0.3285644166666657,0.025572644062360483,2.8064050833333334,3.0071060666666667,0.2007009833333333,0.07151532917512715,51.312100833333325,48.374510333333326,-2.937590499999999,0.060725999700214084,94.49215500000001,97.82213666666667,3.3299816666666544,0.5963126,0.4932358083333333,-0.10307679166666667,0.20898075509758285,0.05158186718114591,290867.8333333333,264149.3333333333,12.840759538165674,13.174871750324314,0.3341122121586402,202607,150135,LIMA,LIMA,SAN MARTIN DE PORRES,Costa,138,654083
Lima,Lima,San Miguel,MOVISTAR,202605,40,3,13.666250833333335,14.130432666666666,0.4641818333333312,0.03396555785447353,3.2376704166666666,2.9768482666666665,-0.2608221500000001,-0.08055858578357977,47.847182000000004,48.96113,1.1139479999999935,-0.022751680772073568,95.50189083333333,95.94169166666667,0.4398008333333365,0.39870732499999995,0.41989339333333336,0.02118606833333342,-0.0504558268115326,-0.006048575009342572,102751.66666666667,110420.66666666667,13.633176675938751,14.122437140408499,0.4892604644697478,202607,150136,LIMA,LIMA,SAN MIGUEL,Costa,84,155384
Lima,Lima,Santa Anita,MOVISTAR,202604,39,4,12.313049333333332,12.480941000000001,0.16789166666666944,0.013635263054795121,3.4152982,3.3451367750000003,-0.07016142499999978,-0.020543279354054533,48.260831499999995,49.696260499999994,1.4354289999999992,-0.02888404450471682,95.19961,98.35271625,3.1531062499999933,0.5415910016666667,0.5479500225,0.006359020833333284,-0.011605110999577173,-0.0006989939823482049,97211.33333333333,93873.0,12.306805214201706,12.466882974308374,0.16007776010666852,202607,150137,LIMA,LIMA,SANTA ANITA,Costa,285,196214
Lima,Cañete,Asia,MOVISTAR,202512,35,8,12.396761916666668,12.945453083333334,0.5486911666666661,0.04426084572367128,2.800889983333333,2.7333438,-0.06754618333333307,-0.02411597161447465,43.29803783333333,42.740746666666666,-0.5572911666666656,0.013038872975546179,91.6663515,95.98339416666666,4.3170426666666515,0.3155768216666667,0.3800069183333333,0.0644300966666666,-0.16954979911747292,0.01534473483531019,25576.5,22620.0,12.419728378641851,12.911645663752578,0.49191728511072697,202607,150502,LIMA,CAÑETE,ASIA,Costa,38,9784
Lima,Cañete,Chilca,MOVISTAR,202510,33,10,11.779838666666668,12.847695916666666,1.0678572499999976,0.09065126273942159,2.7712387333333335,2.8018287666666666,0.0305900333333331,0.011038397004699219,60.32545533333333,53.461749166666664,-6.863706166666667,0.1283853647449713,92.01589166666668,95.89260333333333,3.876711666666651,0.8853221866666668,0.9866077833333332,0.10128559666666637,-0.10266044762434867,0.07069465095149889,18221.0,15133.0,11.974075772405467,12.858859710792087,0.8847839383866205,202607,150505,LIMA,CAÑETE,CHILCA,Costa,31,21573
Lima,Cañete,Mala,MOVISTAR,202512,35,8,12.043643666666666,12.8104025,0.7667588333333342,0.06366502152961417,4.5631910499999995,4.569943333333334,0.006752283333334219,0.0014797283872947098,51.204088500000005,49.51207366666667,-1.6920148333333316,0.034173782433848165,95.47308233333335,96.24242583333334,0.7693434999999909,0.494074315,0.4490227833333333,-0.0450515316666667,0.10033239590255394,0.040402048523529605,54072.0,45539.166666666664,12.047987180099375,12.809696312104967,0.761709132005592,202607,150509,LIMA,CAÑETE,MALA,Costa,58,32717
Lima,Huaura,Sayan,MOVISTAR,202602,37,6,8.830200883333333,6.919041933333333,-1.91115895,-0.216434368283426,1.2590181166666667,0.43702799999999997,-0.8219901166666668,-0.6528818813528591,56.16087083333334,56.266989833333334,0.10611899999999252,-0.0018859903526796673,68.120245,65.06349,-3.0567549999999954,0.56443545,0.4790002949999999,-0.08543515500000004,0.17836138284633019,-0.18064459046215267,6174.333333333333,4572.333333333333,8.91531064033094,6.73841632802362,-2.1768943123073203,202607,150811,LIMA,HUAURA,SAYAN,Costa,689,23408
Piura,Piura,Castilla,MOVISTAR,202412,23,20,10.618500583333335,10.975581666666665,0.35708108333333044,0.0336282020734453,2.9523693333333334,2.9802624666666664,0.027893133333332987,0.00944771137486411,75.23888000000001,61.70075283333333,-13.538127166666676,0.21941591544654226,95.81653016666667,97.07412333333332,1.257593166666652,0.5937321583333333,0.39201873833333334,-0.20171341999999992,0.5145504545460862,0.0973363288745476,98901.83333333333,82830.33333333333,10.615133106898927,11.000349972695187,0.38521686579625936,202607,200104,PIURA,PIURA,CASTILLA,Costa,35,160201
Piura,Piura,Catacaos,MOVISTAR,202411,22,21,8.523658916666667,9.294575333333333,0.7709164166666653,0.0904443061604987,3.5702314333333334,2.8185971166666666,-0.7516343166666668,-0.21052817743103736,78.26095933333333,60.83280299999999,-17.42815633333334,0.28649273868464253,96.67953516666667,98.16506233333335,1.4855271666666852,0.6856563716666666,0.4339611399999999,-0.2516952316666667,0.5799948623664015,0.10744971438902462,31616.833333333332,29030.666666666668,8.534023928147452,9.404823267693931,0.8707993395464797,202607,200105,PIURA,PIURA,CATACAOS,Costa,35,75870
Piura,Piura,Veintiseis De Octubre,MOVISTAR,202412,23,20,9.117502333333334,10.074332333333334,0.9568300000000001,0.10494431095475076,3.1580780333333336,3.10231975,-0.05575828333333366,-0.0176557649129655,76.15715166666666,61.054985666666674,-15.10216599999999,0.2473535262533868,97.45815333333333,98.05868533333334,0.6005320000000154,0.6655853966666666,0.4145437566666667,-0.2510416399999999,0.605585383841305,0.13234780840036747,84552.83333333333,92823.33333333333,9.196280795504585,10.07017704419327,0.8738962486886859,202607,200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,Costa,53,165779
Puno,Puno,Puno,MOVISTAR,202511,34,9,9.624984666666668,11.306933333333333,1.6819486666666652,0.17474819180664314,2.5910288500000003,3.0174386666666666,0.42640981666666633,0.16457162052312402,68.11725233333334,62.89281033333334,-5.224442000000003,0.08306898630082427,94.988315,95.89230300000001,0.9039880000000124,0.6497124266666667,0.46772221333333336,-0.18199021333333337,0.3890989312573738,0.13616319493920065,186101.83333333334,153667.16666666666,9.630970666261572,11.258212736693915,1.6272420704323434,202607,210101,PUNO,PUNO,PUNO,Sierra,3848,135288
Puno,Chucuito,Desaguadero,MOVISTAR,202601,36,7,9.1093678,11.525530166666668,2.4161623666666685,0.26523930306850363,1.0306506666666666,0.0,-1.0306506666666666,-1.0,70.81296333333334,64.88173149999999,-5.9312318333333565,0.09141605342843473,91.29571933333334,95.33413833333334,4.038419000000005,0.9023772733333332,0.5981455800000001,-0.3042316933333331,0.5086248289811539,0.010438604533567855,8085.333333333333,2833.1666666666665,9.078821343086247,11.567685711041827,2.48886436795558,202607,210402,PUNO,CHUCUITO,DESAGUADERO,Sierra,3849,13787
Puno,Melgar,Ayaviri,MOVISTAR,202602,37,6,9.922681333333335,10.419564166666667,0.4968828333333324,0.05007546011420838,2.267215616666667,2.723539433333334,0.456323816666667,0.2012705864021742,65.64082483333333,65.84078233333334,0.19995750000001067,-0.003036985480939225,92.28356833333333,96.491295,4.207726666666659,0.5618539216666667,0.5095625900000001,-0.05229133166666655,0.10262003666059272,0.060904117468804295,32055.833333333332,20282.833333333332,9.908061888221074,10.40836061129691,0.5002987230758364,202607,210801,PUNO,MELGAR,AYAVIRI,Sierra,3937,24452
Puno,San Roman,Juliaca,MOVISTAR,202511,34,9,9.839242,10.921399999999998,1.082157999999998,0.10998387883944694,3.11579315,3.0641922166666666,-0.051600933333333376,-0.016561090819951718,66.65867283333334,62.0118535,-4.64681933333334,0.07493437256045477,94.979786,94.99462449999999,0.014838499999981991,0.94002854,0.6682812383333333,-0.2717473016666667,0.40663613772009155,0.08059704568890426,226510.33333333334,155954.83333333334,9.787663121503655,10.97581218468702,1.1881490631833653,202607,211101,PUNO,SAN ROMAN,JULIACA,Sierra,3877,228726
Puno,San Roman,Caracoto,MOVISTAR,202511,34,9,8.681847883333335,11.529541166666666,2.8476932833333315,0.3280054340505192,2.5019272166666666,1.2190836,-1.2828436166666666,-0.5127421805562382,65.88405116666665,61.55759033333334,-4.326460833333314,0.07028314152496229,92.1281135,94.22505233333332,2.0969388333333256,0.83374614,0.7125331533333333,-0.12121298666666669,0.17011557441168135,0.08351281888859656,12357.833333333334,7484.833333333333,8.547851031774718,11.580753647309004,3.0329026155342866,202607,211104,PUNO,SAN ROMAN,CARACOTO,Sierra,3844,6818
Puno,San Roman,San Miguel,MOVISTAR,202511,34,9,10.766995666666666,12.279728,1.512732333333334,0.14049716189787032,3.35352105,2.8486233333333337,-0.5048977166666662,-0.1505574914064327,69.62093850000001,63.88326583333335,-5.737672666666661,0.0898149553223504,93.39206933333334,95.820534,2.428464666666656,0.9441338216666667,0.7348658166666667,-0.20926800499999998,0.2847703624986049,0.07395019500370106,38139.666666666664,38905.833333333336,10.820021669069385,12.319874575123695,1.4998529060543095,202607,211105,PUNO,SAN ROMAN,SAN MIGUEL,Sierra,3875,62463
Tacna,Candarave,Camilaca,MOVISTAR,202412,23,20,7.522975333333332,9.7300665,2.2070911666666673,0.2933800881796502,2.186151183333333,1.34288195,-0.8432692333333331,-0.38573234996838546,95.78806100000001,94.29317283333334,-1.4948881666666693,0.01585362038149829,66.20227666666666,90.58150666666667,24.379230000000007,2.7626358166666662,1.963493493333333,-0.7991423233333332,0.40700024015697944,0.12037444487982585,4389.666666666667,2813.5,7.550029118649859,10.912125508559921,3.3620963899100618,202607,230203,TACNA,CANDARAVE,CAMILACA,Sierra,3853,1148
Tumbes,Tumbes,Tumbes,MOVISTAR,202511,34,9,11.193017166666666,12.311760833333333,1.118743666666667,0.09995014302294991,2.797421,2.55185015,-0.24557085,-0.08778473100759598,63.0033635,62.09221466666667,-0.9111488333333284,0.014674123611546186,96.95729333333334,95.8815065,-1.0757868333333391,0.4032214766666667,0.38022487666666666,-0.022996600000000034,0.06048157659121434,0.03189127704048782,39723.833333333336,36444.666666666664,11.295771425693223,12.295775808298425,1.0000043826052014,202607,240101,TUMBES,TUMBES,TUMBES,Costa,9,102306
Ucayali,Coronel Portillo,Manantay,MOVISTAR,202607,42,1,12.854345666666667,16.515736,3.6613903333333333,0.2848367725809562,3.701651333333333,4.0534334,0.35178206666666734,0.09503382004103766,57.92834116666666,57.51422,-0.41412116666666066,0.007200326574309024,96.70929266666666,99.237755,2.5284623333333514,0.6288060866666666,0.6649939,0.03618781333333343,-0.054418263586077154,0.13106164400281153,43030.5,48906.0,12.948952566710433,16.515736,3.566783433289567,202607,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,Selva,165,87525
