ADM_LEVEL_1_NAME,ADM_LEVEL_2_NAME,ADM_LEVEL_3_NAME,district_label,NETWORK_CARRIER,YEARMONTH,BREAKPOINT_YEARMONTH,relative_month,period,AVERAGE_THROUGHPUT_DOWNLOAD_3G,THROUGHPUT_DOWNLOAD_3G_MEASUREMENTS,AVERAGE_THROUGHPUT_DOWNLOAD_4G,THROUGHPUT_DOWNLOAD_4G_MEASUREMENTS,AVERAGE_THROUGHPUT_UPLOAD_4G,AVERAGE_LATENCY_4G,TIME_PERCENTAGE_3G,TIME_PERCENTAGE_4G,PACKET_LOSS_4G,IS_3G_ACTIVE_MONTH,IS_3G_ZERO_MONTH
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202301,202604,-39,pre_shutdown,0.0,0.0,6.3158574,647.0,0.0,94.10246,4.5261793,93.16827,1.5550239,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202302,202604,-38,pre_shutdown,0.0,0.0,5.6484966,852.0,0.0,96.2952,7.1064434,90.50653,1.0359656,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202303,202604,-37,pre_shutdown,0.0,0.0,3.3374166,837.0,0.0,97.415665,9.149783,88.463356,1.6137041,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202304,202604,-36,pre_shutdown,0.0,0.0,7.702751,1027.0,0.0,96.110085,10.167959,87.960236,1.5522876,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202305,202604,-35,pre_shutdown,0.0,0.0,5.355549,1387.0,0.0,99.14975,15.0972185,79.87584,1.5212982,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202306,202604,-34,pre_shutdown,0.0,0.0,5.221803,1944.0,0.0,92.730194,7.159617,90.464355,1.1280931,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202307,202604,-33,pre_shutdown,0.0,0.0,7.5366135,2879.0,4.4421177,92.51358,5.233068,88.94317,2.1002386,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202308,202604,-32,pre_shutdown,0.0,0.0,7.403905,2116.0,4.3712687,93.18856,4.859225,90.25339,1.5889287,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202309,202604,-31,pre_shutdown,0.0,0.0,4.7162633,519.0,0.0,97.719086,6.8459373,86.35072,1.1116601,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202310,202604,-30,pre_shutdown,0.0,0.0,16.775976,1226.0,0.0,95.50524,5.484077,87.75038,1.2593783,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202311,202604,-29,pre_shutdown,0.0,0.0,3.7398016,1854.0,0.0,95.77314,5.629879,88.81372,1.6527196,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202312,202604,-28,pre_shutdown,0.0,0.0,2.737012,3311.0,0.0,96.64579,8.22064,87.30939,1.6564952,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202401,202604,-27,pre_shutdown,0.0,0.0,3.982833,1550.0,0.0,97.91652,6.5737,85.697975,2.112069,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202402,202604,-26,pre_shutdown,0.0,0.0,5.76479,1245.0,0.0,94.20695,7.5701814,88.33751,1.6990291,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202403,202604,-25,pre_shutdown,0.0,0.0,6.0402594,916.0,0.0,90.36629,5.5443506,85.75669,1.2244898,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202404,202604,-24,pre_shutdown,0.0,0.0,9.485409,1093.0,0.0,95.545074,4.9960227,85.65035,1.2711865,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202405,202604,-23,pre_shutdown,0.0,0.0,5.88255,405.0,0.0,93.64131,6.0399847,93.09922,1.8518518,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202406,202604,-22,pre_shutdown,0.0,0.0,6.993698,676.0,0.0,95.00393,5.7954617,91.16121,1.5267175,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202407,202604,-21,pre_shutdown,0.0,0.0,6.72278,694.0,0.0,96.29194,12.426286,78.70584,2.7707007,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202408,202604,-20,pre_shutdown,0.0,0.0,5.8562236,486.0,0.0,0.0,12.390282,81.70876,1.5945331,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202409,202604,-19,pre_shutdown,0.0,0.0,10.708528,520.0,0.0,92.43896,9.820895,79.69928,1.1673151,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202410,202604,-18,pre_shutdown,2.8899088,560.0,5.912929,410.0,0.0,0.0,63.253952,34.52512,1.558753,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202411,202604,-17,pre_shutdown,3.4148965,689.0,6.8153157,672.0,0.0,79.337135,65.39734,33.95215,1.416122,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202412,202604,-16,pre_shutdown,3.0270135,584.0,4.414878,449.0,0.0,77.919975,65.03899,28.393515,1.9151139,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202501,202604,-15,pre_shutdown,2.6649399,1217.0,0.0,0.0,0.0,71.63546,64.29407,34.336796,1.6798419,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202502,202604,-14,pre_shutdown,2.4313674,905.0,0.0,0.0,0.0,68.4199,68.62705,29.361652,1.5209125,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202503,202604,-13,pre_shutdown,2.8340168,1132.0,4.751908,564.0,0.0,68.79191,62.51168,36.506332,1.1952192,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202504,202604,-12,pre_shutdown,3.4785597,1079.0,5.3762383,1523.0,0.0,75.330696,48.6829,47.183384,1.3149556,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202505,202604,-11,pre_shutdown,3.0454836,1654.0,4.0422964,3580.0,0.0,76.179695,46.040657,52.450977,1.7424525,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202506,202604,-10,pre_shutdown,2.9270172,925.0,4.3997035,2095.0,0.0,70.41981,48.851738,49.767162,1.7000527,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202507,202604,-9,pre_shutdown,3.339724,804.0,5.3771677,1114.0,0.0,61.082657,69.400665,30.39161,0.9491733,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202508,202604,-8,pre_shutdown,3.3429973,1025.0,7.202652,769.0,0.0,66.37779,64.92619,34.42964,1.3306452,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202509,202604,-7,pre_shutdown,3.7082644,1423.0,6.8821855,586.0,0.0,71.31628,70.82358,28.06284,1.1385659,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202510,202604,-6,pre_shutdown,3.7887957,1123.0,0.0,0.0,0.0,74.17033,73.18618,25.673254,0.7236842,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202511,202604,-5,pre_shutdown,3.672178,1115.0,5.5637465,705.0,0.0,71.20816,59.082443,40.375748,0.7888349,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202512,202604,-4,pre_shutdown,3.6329176,867.0,9.737804,1121.0,0.0,66.0743,53.147427,46.141235,1.0878165,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202601,202604,-3,pre_shutdown,3.2106104,816.0,6.619352,1186.0,0.0,68.86494,42.791546,55.286243,1.3020834,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202602,202604,-2,pre_shutdown,3.3257394,639.0,7.9780426,628.0,0.0,67.782234,49.840225,48.48905,0.4477251,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202603,202604,-1,pre_shutdown,3.6578572,1060.0,6.9332414,1047.0,0.0,63.366512,58.51738,40.355545,0.7012195,True,False
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202604,202604,0,post_shutdown,0.0,0.0,7.9659815,3221.0,1.868388,62.172695,21.921724,77.216934,0.58629537,False,True
Ancash,Yungay,Ranrahirca,"Ranrahirca, Yungay, Ancash",MOVISTAR,202605,202604,1,post_shutdown,0.0,0.0,8.118353,3459.0,0.0,61.90971,3.967789,95.03112,0.5581867,False,True
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202301,202605,-40,pre_shutdown,3.5766742,1921.0,7.8173428,17555.0,2.3892746,99.24213,6.1264277,90.40833,2.3595757,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202302,202605,-39,pre_shutdown,4.717564,2470.0,7.8933835,18821.0,2.7865584,98.02353,7.1990323,88.70791,1.5742006,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202303,202605,-38,pre_shutdown,3.6044426,1917.0,8.685361,17391.0,4.7546825,96.21578,7.7149987,88.322464,1.5514235,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202304,202605,-37,pre_shutdown,3.0656881,2391.0,7.581154,18429.0,2.6020703,95.150734,6.5369506,89.31281,1.359384,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202305,202605,-36,pre_shutdown,2.8612149,3499.0,9.203049,15665.0,4.1190934,97.05116,9.532293,85.541016,1.4116203,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202306,202605,-35,pre_shutdown,2.6101751,1997.0,9.900863,15720.0,2.6216018,94.55965,8.118994,87.14209,1.4368873,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202307,202605,-34,pre_shutdown,2.9033656,1816.0,9.5999155,19809.0,3.359839,92.96628,11.727449,83.12198,1.584284,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202308,202605,-33,pre_shutdown,2.0717394,3745.0,8.967482,17732.0,2.6090572,92.77822,14.60115,80.81293,1.4223871,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202309,202605,-32,pre_shutdown,1.9727551,2815.0,8.492648,23000.0,2.18955,95.59314,10.844621,82.69307,1.5160941,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202310,202605,-31,pre_shutdown,2.9384634,2913.0,8.660706,27737.0,4.227508,93.227264,9.746878,83.7143,1.6431379,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202311,202605,-30,pre_shutdown,3.4759283,3163.0,9.265602,26323.0,3.339028,95.24595,9.889333,85.89895,1.6879324,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202312,202605,-29,pre_shutdown,2.4518073,3397.0,8.57912,28745.0,2.5459824,94.33514,10.395117,83.06234,1.688621,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202401,202605,-28,pre_shutdown,2.5140676,2909.0,7.319517,25256.0,3.6860921,94.71856,6.0449066,87.766014,1.8032064,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202402,202605,-27,pre_shutdown,3.5037916,2795.0,7.8496404,23197.0,2.7829688,92.764496,4.6836963,91.58982,1.550699,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202403,202605,-26,pre_shutdown,3.1228664,2393.0,7.7647347,25173.0,2.8830302,90.72059,4.5015736,93.595436,1.5487217,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202404,202605,-25,pre_shutdown,3.31348,2514.0,7.5499983,22565.0,3.2155552,90.66752,4.375641,94.22335,1.2818663,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202405,202605,-24,pre_shutdown,3.8803627,2110.0,8.7210655,21101.0,3.0479064,91.29906,4.5023875,93.976295,1.3911258,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202406,202605,-23,pre_shutdown,3.7666502,1371.0,9.040176,24905.0,3.7344902,89.89879,4.814632,91.24117,1.4469784,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202407,202605,-22,pre_shutdown,3.304216,2309.0,8.8747225,28583.0,3.7814558,89.15336,4.9404182,90.21059,1.376115,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202408,202605,-21,pre_shutdown,4.018864,1544.0,8.428771,21362.0,3.4523413,90.61363,4.5458574,90.185295,1.3005474,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202409,202605,-20,pre_shutdown,3.5847483,1483.0,7.9318357,17759.0,2.5040288,86.94816,5.255613,86.604,1.090774,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202410,202605,-19,pre_shutdown,3.9764943,1895.0,8.736429,21612.0,2.9808,82.278465,5.19619,91.08568,0.96198756,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202411,202605,-18,pre_shutdown,3.5326097,1444.0,9.143446,23287.0,4.1086564,75.1228,5.077024,92.78172,0.96483624,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202412,202605,-17,pre_shutdown,3.647596,2226.0,9.917068,24789.0,4.4767113,71.771576,7.581416,87.80473,1.3289037,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202501,202605,-16,pre_shutdown,3.7675812,1611.0,8.946613,20791.0,4.3154817,72.44003,6.8330884,89.0658,1.5684142,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202502,202605,-15,pre_shutdown,2.9954584,2992.0,7.277808,15080.0,3.6381235,74.05483,14.644152,79.36381,1.4314506,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202503,202605,-14,pre_shutdown,3.5300558,2811.0,7.4849415,19296.0,3.7839987,71.99734,7.4414043,85.15748,1.2548692,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202504,202605,-13,pre_shutdown,3.624335,2305.0,7.384499,15143.0,2.7727869,76.500084,9.317027,85.487854,1.2579563,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202505,202605,-12,pre_shutdown,3.6572227,1619.0,8.250814,15036.0,2.8529644,77.67218,6.4863424,87.52991,1.2770349,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202506,202605,-11,pre_shutdown,3.2034805,867.0,8.327123,12539.0,2.5409896,77.59387,7.793332,87.85024,1.3462938,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202507,202605,-10,pre_shutdown,4.247538,819.0,9.015503,10045.0,2.1500504,69.8665,6.938959,89.51608,1.2946403,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202508,202605,-9,pre_shutdown,5.807727,1418.0,9.166407,11115.0,2.3128896,66.330444,7.901694,89.31584,0.9409488,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202509,202605,-8,pre_shutdown,5.0607915,708.0,9.706428,8203.0,2.821784,68.096405,7.97049,90.16887,0.9974425,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202510,202605,-7,pre_shutdown,5.925367,2644.0,9.566233,9142.0,2.2579122,72.04284,12.024971,86.28273,1.3104366,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202511,202605,-6,pre_shutdown,4.8564596,1758.0,9.288759,8924.0,4.6631846,74.57866,10.270333,88.22385,1.3614686,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202512,202605,-5,pre_shutdown,5.9004493,1449.0,8.953445,6435.0,2.8552606,70.03658,8.732681,89.60062,1.4331928,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202601,202605,-4,pre_shutdown,4.912697,1297.0,10.1728525,9262.0,4.1246753,65.77207,8.790123,89.43199,1.1257607,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202602,202605,-3,pre_shutdown,2.6566293,642.0,9.658431,7929.0,3.5150816,70.60407,5.3291984,93.3894,1.4854841,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202603,202605,-2,pre_shutdown,4.9756165,460.0,9.758899,9092.0,2.9010134,64.74588,5.530207,92.81548,1.2065264,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202604,202605,-1,pre_shutdown,4.710517,1043.0,9.588624,8155.0,2.9051557,67.11735,9.76915,88.647255,1.7516981,True,False
Ancash,Yungay,Yungay,"Yungay, Yungay, Ancash",MOVISTAR,202605,202605,0,post_shutdown,0.0,0.0,10.102738,8848.0,2.8499455,64.751396,2.9230132,95.17424,1.5573586,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202301,202410,-21,pre_shutdown,3.3813381,4850.0,9.109233,41996.0,3.3814652,86.3426,4.674404,94.09409,1.119515,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202302,202410,-20,pre_shutdown,2.9224598,3088.0,9.058788,26618.0,3.1505015,83.90632,6.54588,91.864746,1.51084,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202303,202410,-19,pre_shutdown,5.09113,9242.0,9.9349575,30439.0,4.207163,81.285324,10.108211,87.95696,1.327766,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202304,202410,-18,pre_shutdown,4.098043,5092.0,9.679121,25762.0,4.478738,82.17529,7.323466,89.23657,1.2110878,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202305,202410,-17,pre_shutdown,3.5238955,3478.0,8.468848,28206.0,4.6087403,83.34362,6.439308,91.289215,1.2457557,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202306,202410,-16,pre_shutdown,3.9405878,2598.0,10.149448,30471.0,4.2757363,82.63409,5.6336064,92.90813,1.114006,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202307,202410,-15,pre_shutdown,3.6010947,3564.0,10.403696,31562.0,3.6354842,82.47649,6.232379,93.207245,1.3338616,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202308,202410,-14,pre_shutdown,3.5804183,2338.0,10.076493,27722.0,2.872633,81.0042,5.354035,92.86423,1.2879819,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202309,202410,-13,pre_shutdown,4.3609147,2111.0,10.089171,26362.0,3.5629427,82.5151,3.7013977,94.761475,1.1366302,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202310,202410,-12,pre_shutdown,4.2316165,2508.0,9.493455,46642.0,2.156025,81.18268,4.2995257,94.80547,1.0382961,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202311,202410,-11,pre_shutdown,3.746599,2465.0,9.412714,31657.0,3.1514735,81.74422,4.749409,93.87285,1.1484121,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202312,202410,-10,pre_shutdown,4.404125,2824.0,10.1749115,38109.0,2.9225984,79.87716,5.7730336,92.899765,0.9662289,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202401,202410,-9,pre_shutdown,3.440756,2273.0,9.774075,41886.0,2.600924,80.17063,5.298412,91.888985,0.9521739,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202402,202410,-8,pre_shutdown,3.3250444,1375.0,9.815522,35123.0,2.6283145,80.43593,2.8964212,95.97994,0.8180705,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202403,202410,-7,pre_shutdown,3.4778101,2548.0,9.498028,43745.0,3.0944712,79.05196,4.512066,94.59296,0.8652112,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202404,202410,-6,pre_shutdown,3.8676589,2788.0,9.047756,43234.0,3.1569822,79.69606,5.3262362,93.94653,0.7362802,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202405,202410,-5,pre_shutdown,3.6087008,2506.0,8.948118,37761.0,2.8606737,79.26995,3.275433,96.10431,0.81121415,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202406,202410,-4,pre_shutdown,3.9466321,2940.0,9.883003,33757.0,3.3683274,80.08616,4.779248,94.89033,0.74350846,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202407,202410,-3,pre_shutdown,4.2373576,2416.0,10.71181,28721.0,3.604282,80.57224,5.0553637,94.53961,0.78978264,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202408,202410,-2,pre_shutdown,4.2647977,1568.0,10.624042,31192.0,4.275952,81.66183,3.1393192,96.552605,0.8322084,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202409,202410,-1,pre_shutdown,3.678654,1603.0,9.167782,34213.0,3.3893998,79.08659,2.8507915,96.49952,0.8581488,True,False
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202410,202410,0,post_shutdown,0.0,0.0,11.156777,40393.0,3.6233513,73.5506,1.0576304,96.76186,0.7009145,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202411,202410,1,post_shutdown,0.0,0.0,10.534949,49759.0,3.910704,63.950176,0.026151376,97.19853,0.5420959,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202412,202410,2,post_shutdown,0.0,0.0,13.005184,47978.0,3.2934296,58.843143,0.012563631,97.227264,0.43747705,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202501,202410,3,post_shutdown,0.0,0.0,10.855226,29958.0,3.3854964,60.792747,0.0019628042,97.22599,0.5408543,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202502,202410,4,post_shutdown,0.0,0.0,10.927628,39320.0,2.316962,59.934723,0.00421147,97.741714,0.38903624,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202503,202410,5,post_shutdown,0.0,0.0,11.466757,42676.0,2.912346,59.314217,0.0060523697,97.34498,0.669362,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202504,202410,6,post_shutdown,0.0,0.0,10.890972,45972.0,2.807485,64.76643,0.009972069,97.75882,0.50918263,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202505,202410,7,post_shutdown,0.0,0.0,10.906003,43838.0,2.699009,65.41373,0.012780523,96.944855,0.4953035,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202506,202410,8,post_shutdown,0.0,0.0,11.2485075,36364.0,2.3948324,64.11777,0.0007939967,97.171776,0.47323892,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202507,202410,9,post_shutdown,0.0,0.0,11.3498745,36154.0,2.9330347,59.33982,0.00140813,97.62804,0.6716764,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202508,202410,10,post_shutdown,0.0,0.0,10.980413,41469.0,2.0910692,59.581333,8.667244e-05,98.80745,1.3032455,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202509,202410,11,post_shutdown,0.0,0.0,11.007853,36120.0,2.4955163,56.501064,0.00029307808,99.21574,1.0277649,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202510,202410,12,post_shutdown,0.0,0.0,11.370555,33285.0,2.4213305,57.271248,0.0013992693,98.57954,0.7919468,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202511,202410,13,post_shutdown,0.0,0.0,11.824281,27942.0,2.6944888,53.573177,0.0,98.68248,0.8002751,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202512,202410,14,post_shutdown,0.0,0.0,12.231913,35437.0,2.4372647,51.892483,0.0,99.27874,0.8979608,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202601,202410,15,post_shutdown,0.0,0.0,11.819138,36100.0,2.580754,53.01505,0.007873026,98.92899,0.8067848,False,True
Arequipa,Arequipa,Alto Selva Alegre,"Alto Selva Alegre, Arequipa, Arequipa",MOVISTAR,202602,202410,16,post_shutdown,0.0,0.0,11.588561,40840.0,2.8987296,55.788147,0.001804977,98.81992,0.7945165,False,True
