AÑO;MES;ADM_LEVEL_1_NAME;ADM_LEVEL_2_NAME;ADM_LEVEL_3_NAME;NETWORK_CARRIER;AVERAGE_THROUGHPUT_DOWNLOAD_3G;THROUGHPUT_DOWNLOAD_3G_MEASUREMENTS;AVERAGE_THROUGHPUT_UPLOAD_3G;THROUGHPUT_UPLOAD_3G_MEASUREMENTS;AVERAGE_THROUGHPUT_DOWNLOAD_4G;THROUGHPUT_DOWNLOAD_4G_MEASUREMENTS;AVERAGE_THROUGHPUT_UPLOAD_4G;THROUGHPUT_UPLOAD_4G_MEASUREMENTS;AVERAGE_THROUGHPUT_DOWNLOAD_5G_NSA;THROUGHPUT_DOWNLOAD_5G_NSA_MEASUREMENTS;AVERAGE_THROUGHPUT_UPLOAD_5G_NSA;THROUGHPUT_UPLOAD_5G_NSA_MEASUREMENTS;AVERAGE_LATENCY_3G;LATENCY_3G_MEASUREMENTS;AVERAGE_LATENCY_4G;LATENCY_4G_MEASUREMENTS;AVERAGE_LATENCY_5G_NSA;LATENCY_5G_NSA_MEASUREMENTS;TIME_PERCENTAGE_3G;TIME_PERCENTAGE_3G_SECONDS;TIME_PERCENTAGE_3G_MEASUREMENTS;TIME_PERCENTAGE_4G;TIME_PERCENTAGE_4G_SECONDS;TIME_PERCENTAGE_4G_MEASUREMENTS;TIME_PERCENTAGE_5G_NSA;TIME_PERCENTAGE_5G_NSA_SECONDS;TIME_PERCENTAGE_5G_NSA_MEASUREMENTS;TIME_PERCENTAGE_TOTAL_SECONDS;PACKET_LOSS_3G;LOST_PACKET_3G;PACKET_TRANSMITTED_3G;PACKET_LOSS_3G_MEASUREMENTS;PACKET_LOSS_4G;LOST_PACKET_4G;PACKET_TRANSMITTED_4G;PACKET_LOSS_4G_MEASUREMENTS;PACKET_LOSS_5G_NSA;LOST_PACKET_5G_NSA;PACKET_TRANSMITTED_5G_NSA;PACKET_LOSS_5G_NSA_MEASUREMENTS
2026;1;Amazonas;Bagua;Aramango;BITEL;;;;;10.140662;4067.0;2.779693;421.0;;;;;;;61.92064;5241.0;;;15.869847;750453.0;4785.0;81.79258;3867806.0;16645.0;;;;4728798.0;5.760369;;;;1.8614641;416.0;22348.0;5587.0;;;;
2026;1;Amazonas;Bagua;Aramango;CLARO;;;;;10.509751;895.0;;;;;;;;;59.264355;1494.0;;;6.647465;49783.0;475.0;83.99323;629027.0;3786.0;;;;748902.0;4.910714;;;;0.8111616;50.0;6164.0;1541.0;;;;
2026;1;Amazonas;Bagua;Aramango;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;91.8747;98961.0;;;;;107713.0;;;;;4.1353383;;;;;;;
2026;1;Amazonas;Bagua;Aramango;MOVISTAR;;;;;;;;;;;;;;;;;;;0.032658987;36.0;;4.437993;4892.0;;;;;110230.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;Bagua;BITEL;;;;;14.069674;10837.0;3.1679833;507.0;;;;;;;57.702904;40235.0;;;3.4135914;361545.0;5379.0;95.96195;10163655.0;50477.0;;10466.0;;10591338.0;17.95977;;;;0.4939526;807.0;163376.0;40844.0;;;;
2026;1;Amazonas;Bagua;Bagua;CLARO;5.2324533;899.0;0.83060294;423.0;12.808965;15286.0;1.9799637;1412.0;;;;;312.22073;1401.0;64.02654;21132.0;;;5.389926;944353.0;3371.0;94.32819;16526964.0;69243.0;;;;17520705.0;3.6764705;220.0;5984.0;1496.0;0.52200115;447.0;85632.0;21408.0;;;;
2026;1;Amazonas;Bagua;Bagua;ENTEL;;;;;11.562226;6519.0;;;;;;;;;75.64778;8890.0;;;12.172753;637072.0;4375.0;87.37364;4572778.0;22189.0;;;;5233590.0;3.3042395;53.0;1604.0;401.0;0.7869652;284.0;36088.0;9022.0;;;;
2026;1;Amazonas;Bagua;Bagua;MOVISTAR;;;;;11.534126;5670.0;2.7352407;727.0;;;;;;;63.367336;7685.0;;;0.90539825;57544.0;1072.0;98.933426;6287868.0;36381.0;;;;6355656.0;;;;;0.39042822;124.0;31760.0;7940.0;;;;
2026;1;Amazonas;Bagua;Copallin;BITEL;;;;;;;;;;;;;;;;;;;4.3829875;11918.0;;91.99934;250160.0;1550.0;;;;271915.0;;;;;1.2376238;;;;;;;
2026;1;Amazonas;Bagua;Copallin;CLARO;;;;;;;;;;;;;;;;;;;27.322002;12249.0;;68.98198;30926.0;497.0;;;;44832.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;Copallin;ENTEL;;;;;;;;;;;;;;;;;;;69.607796;15068.0;;24.303598;5261.0;;;;;21647.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;Copallin;MOVISTAR;;;;;;;;;;;;;;;;;;;11.372112;2348.0;;83.876595;17318.0;;;;;20647.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;El Parco;BITEL;;;;;;;;;;;;;;;;;;;6.881123;892.0;;61.112396;7922.0;;;;;12963.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;El Parco;CLARO;;;;;;;;;;;;;;;;;;;9.642809;193150.0;1938.0;89.17549;1786227.0;8355.0;;;;2003047.0;;;;;0.63559324;;;;;;;
2026;1;Amazonas;Bagua;El Parco;ENTEL;;;;;12.728222;440.0;;;;;;;;;;;;;0.76607174;1164.0;;99.19971;150728.0;510.0;;;;151944.0;;;;;1.7045455;;;;;;;
2026;1;Amazonas;Bagua;El Parco;MOVISTAR;;;;;;;;;;;;;;;;;;;10.61936;1718.0;;88.64507;14341.0;;;;;16178.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;Imaza;BITEL;3.603319;1336.0;0.96674335;455.0;13.339133;10989.0;2.794122;1241.0;;;;;160.5378;2235.0;54.420193;12637.0;;;12.181514;944385.0;6466.0;84.00959;6512934.0;29615.0;;;;7752608.0;1.0869565;98.0;9016.0;2254.0;1.0089513;523.0;51836.0;12959.0;;;;
2026;1;Amazonas;Bagua;Imaza;CLARO;;;;;13.107385;4367.0;;;;;;;;;62.970093;3939.0;;;1.5507556;33681.0;608.0;95.74563;2079508.0;7481.0;;;;2171909.0;;;;;0.6983931;113.0;16180.0;4045.0;;;;
2026;1;Amazonas;Bagua;Imaza;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;38.139534;2378.0;;;;;6235.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;Imaza;MOVISTAR;;;;;7.649178;678.0;;;;;;;;;86.67502;452.0;;;32.018093;415161.0;835.0;56.90987;737919.0;2269.0;;;;1296645.0;1.3157895;;;;0.875;21.0;2400.0;600.0;;;;
2026;1;Amazonas;Bagua;La Peca;BITEL;;;;;;;;;;;;;;;;;;;1.7839661;328.0;;80.990974;14891.0;;;;;18386.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;La Peca;CLARO;;;;;13.6871;858.0;;;;;;;;;68.763794;898.0;;;2.0731258;18613.0;;97.61267;876389.0;3437.0;;;;897823.0;;;;;0.16574585;6.0;3620.0;905.0;;;;
2026;1;Amazonas;Bagua;La Peca;ENTEL;;;;;;;;;;;;;;;;;;;4.650701;1171.0;;94.888596;23892.0;;;;;25179.0;;;;;;;;;;;;
2026;1;Amazonas;Bagua;La Peca;MOVISTAR;;;;;9.544478;581.0;;;;;;;;;;;;;1.7963972;15056.0;;96.856186;811773.0;2169.0;;;;838122.0;;;;;0.5733945;;;;;;;
2026;1;Amazonas;Bongara;Chisquilla;BITEL;;;;;11.842494;632.0;;;;;;;;;;;;;1.7297658;3471.0;;91.45981;183526.0;639.0;;;;200663.0;;;;;5.994152;;;;;;;
2026;1;Amazonas;Bongara;Chisquilla;CLARO;;;;;;;;;;;;;;;;;;;0.0;;;100.0;1644.0;;;;;1644.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Chisquilla;ENTEL;;;;;17.219532;1722.0;;;;;;;;;;;;;1.1525742;3067.0;;98.570465;262296.0;1685.0;;;;266100.0;;;;;0.6823821;11.0;1612.0;403.0;;;;
2026;1;Amazonas;Bongara;Churuja;BITEL;;;;;;;;;;;;;;;;;;;18.385077;6751.0;;52.54357;19294.0;;;;;36720.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Churuja;CLARO;;;;;;;;;;;;;;;;;;;24.120699;21335.0;;48.753548;43123.0;482.0;;;;88451.0;;;;;5.5825243;;;;;;;
2026;1;Amazonas;Bongara;Churuja;ENTEL;;;;;;;;;;;;;;;;;;;12.4109745;3189.0;;64.724655;16631.0;;;;;25695.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Churuja;MOVISTAR;;;;;;;;;;;;;;;;;;;23.37709;8441.0;;33.485653;12091.0;;;;;36108.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Corosha;BITEL;;;;;;;;;;;;;;;;;;;3.7025416;236.0;;20.269846;1292.0;;;;;6374.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Corosha;CLARO;;;;;;;;;;;;;;;;;;;3.1329985;4223.0;;96.752754;130414.0;845.0;;;;134791.0;;;;;0.39556962;;;;;;;
2026;1;Amazonas;Bongara;Corosha;ENTEL;;;;;;;;;;;;;;;;;;;7.2677093;1106.0;;84.81403;12907.0;;;;;15218.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Cuispes;BITEL;;;;;11.75728;418.0;;;;;;;;;;;;;4.317624;6371.0;;84.67043;124938.0;1259.0;;;;147558.0;;;;;2.606635;;;;;;;
2026;1;Amazonas;Bongara;Cuispes;CLARO;;;;;;;;;;;;;;;;;;;9.658342;6892.0;;64.36139;45927.0;502.0;;;;71358.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Cuispes;ENTEL;;;;;13.703861;1332.0;;;;;;;;;74.215515;5555.0;;;1.9869555;43835.0;1071.0;97.691124;2155202.0;8477.0;;;;2206139.0;4.3650794;;;;1.1259272;255.0;22648.0;5662.0;;;;
2026;1;Amazonas;Bongara;Cuispes;MOVISTAR;;;;;13.345198;606.0;;;;;;;;;68.86692;1086.0;;;1.8020251;10470.0;;97.29748;565311.0;2496.0;;;;581013.0;;;;;0.2734731;12.0;4388.0;1097.0;;;;
2026;1;Amazonas;Bongara;Florida;BITEL;;;;;11.808951;3676.0;;;;;;;;;55.11581;2601.0;;;3.170023;84812.0;1634.0;92.69245;2479929.0;11008.0;;;;2675438.0;;;;;0.9776536;105.0;10740.0;2685.0;;;;
2026;1;Amazonas;Bongara;Florida;CLARO;;;;;12.4716015;16521.0;3.3587143;828.0;;;;;;;62.484444;15088.0;;;3.0507693;198833.0;2125.0;95.93592;6252596.0;26164.0;;;;6517471.0;5.3072624;;;;0.22259596;135.0;60648.0;15162.0;;;;
2026;1;Amazonas;Bongara;Florida;ENTEL;;;;;;;;;;;;;;;75.439285;553.0;;;25.722935;145225.0;583.0;67.02186;378388.0;2229.0;;;;564574.0;0.85227275;;;;1.4250815;35.0;2456.0;614.0;;;;
2026;1;Amazonas;Bongara;Florida;MOVISTAR;;;;;;;;;;;;;;;;;;;13.9534235;9934.0;;43.867462;31231.0;;;;;71194.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Jazan;BITEL;;;;;12.300499;8208.0;;;;;;;;;57.005928;9923.0;;;2.1549814;99088.0;2405.0;96.56742;4440258.0;21974.0;;;;4598091.0;;;;;0.71766865;297.0;41384.0;10346.0;;;;
2026;1;Amazonas;Bongara;Jazan;CLARO;;;;;13.091996;11734.0;3.5686393;724.0;;;;;;;79.42947;10868.0;;;1.1434042;122743.0;1603.0;98.523605;10576385.0;41014.0;;;;10734874.0;5.109489;;;;0.68001086;301.0;44264.0;11066.0;;;;
2026;1;Amazonas;Bongara;Jazan;ENTEL;;;;;10.886373;4220.0;;;;;;;;;72.583305;2666.0;;;3.2501688;78785.0;1207.0;96.23932;2332868.0;11489.0;;;;2424028.0;5.9917355;;;;0.8948339;97.0;10840.0;2710.0;;;;
2026;1;Amazonas;Bongara;Jazan;MOVISTAR;;;;;10.750722;2996.0;;;;;;;;;63.98028;8102.0;;;5.708336;337990.0;2943.0;93.972595;5564108.0;22781.0;;;;5920990.0;7.105263;;;;0.28233153;93.0;32940.0;8235.0;;;;
2026;1;Amazonas;Bongara;Jumbilla;BITEL;;;;;17.392553;1553.0;;;;;;;;;79.511375;1457.0;;;3.2493358;36783.0;424.0;91.59597;1036881.0;3792.0;;;;1132016.0;;;;;1.4715091;94.0;6388.0;1597.0;;;;
2026;1;Amazonas;Bongara;Jumbilla;CLARO;;;;;;;;;;;;;;;;;;;32.84555;28214.0;;49.56286;42574.0;;;;;85899.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Jumbilla;ENTEL;;;;;16.24615;10478.0;3.0810463;835.0;;;;;;;68.62798;13762.0;;;0.31585234;17603.0;468.0;98.87059;5510230.0;16649.0;;;;5573174.0;;;;;0.44188732;245.0;55444.0;13861.0;;;;
2026;1;Amazonas;Bongara;Jumbilla;MOVISTAR;;;;;;;;;;;;;;;;;;;0.25932294;92.0;;0.028187277;10.0;;;;;35477.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Recta;BITEL;3.382636;1886.0;;;7.4693155;497.0;;;;;;;250.59393;957.0;85.61547;621.0;;;63.5374;750641.0;2877.0;29.986643;354267.0;1091.0;;;;1181416.0;6.894889;286.0;4148.0;1037.0;5.093834;152.0;2984.0;746.0;;;;
2026;1;Amazonas;Bongara;Recta;CLARO;;;;;;;;;;;;;;;;;;;88.047806;221.0;;11.952191;30.0;;;;;251.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Recta;ENTEL;;;;;;;;;;;;;;;;;;;10.292128;2054.0;;83.94548;16753.0;;;;;19957.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Recta;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;1398.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;San Carlos;BITEL;;;;;;;;;;;;;;;;;;;3.3557963;7873.0;;90.06176;211293.0;1470.0;;;;234609.0;;;;;2.1505377;;;;;;;
2026;1;Amazonas;Bongara;San Carlos;CLARO;;;;;;;;;;;;;;;;;;;16.967567;14680.0;;67.96158;58799.0;414.0;;;;86518.0;;;;;1.8867924;;;;;;;
2026;1;Amazonas;Bongara;San Carlos;ENTEL;;;;;;;;;;;;;;;;;;;0.5071334;257.0;;99.14951;50246.0;;;;;50677.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;San Carlos;MOVISTAR;;;;;;;;;;;;;;;;;;;56.52828;16162.0;;42.93309;12275.0;;;;;28591.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Shipasbamba;BITEL;;;;;11.583548;3368.0;;;;;;;;;49.39821;2784.0;;;3.38605;40928.0;752.0;95.494255;1154262.0;2538.0;;;;1208724.0;;;;;1.090039;123.0;11284.0;2821.0;;;;
2026;1;Amazonas;Bongara;Shipasbamba;CLARO;;;;;11.435407;1171.0;;;;;;;;;74.76805;581.0;;;12.636493;59911.0;552.0;82.532364;391295.0;1739.0;;;;474111.0;;;;;1.6269841;41.0;2520.0;630.0;;;;
2026;1;Amazonas;Bongara;Shipasbamba;ENTEL;;;;;;;;;;;;;;;77.19406;2340.0;;;6.0744867;35646.0;401.0;92.807106;544606.0;2629.0;;;;586815.0;4.1666665;;;;0.87100786;84.0;9644.0;2411.0;;;;
2026;1;Amazonas;Bongara;Shipasbamba;MOVISTAR;;;;;9.78083;565.0;;;;;;;;;73.106026;615.0;;;7.891446;25749.0;536.0;88.42134;288510.0;1408.0;;;;326290.0;;;;;0.59241706;15.0;2532.0;633.0;;;;
2026;1;Amazonas;Bongara;Valera;BITEL;;;;;;;;;;;;;;;;;;;27.746424;13962.0;;32.90938;16560.0;;;;;50320.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Valera;CLARO;;;;;15.059678;2261.0;;;;;;;;;64.18825;5072.0;;;1.9553889;47150.0;445.0;95.75235;2308862.0;5405.0;;;;2411285.0;;;;;0.30870152;64.0;20732.0;5183.0;;;;
2026;1;Amazonas;Bongara;Valera;ENTEL;;;;;;;;;;;;;;;;;;;21.03148;2198.0;;33.499187;3501.0;;;;;10451.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Valera;MOVISTAR;;;;;;;;;;;;;;;;;;;13.738051;1351.0;;10.168802;1000.0;;;;;9834.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Yambrasbamba;BITEL;;;;;15.519556;5176.0;;;;;;;;;56.78783;3415.0;;;1.6627648;55236.0;995.0;95.78655;3181969.0;14209.0;;;;3321937.0;;;;;0.5037421;70.0;13896.0;3474.0;;;;
2026;1;Amazonas;Bongara;Yambrasbamba;CLARO;;;;;15.044921;22642.0;4.262528;999.0;;;;;340.36212;463.0;68.73476;9119.0;;;8.916781;450707.0;4309.0;88.920944;4494592.0;23572.0;;;;5054593.0;5.3883495;111.0;2060.0;515.0;1.2652094;470.0;37148.0;9287.0;;;;
2026;1;Amazonas;Bongara;Yambrasbamba;ENTEL;;;;;;;;;;;;;;;;;;;38.69552;33941.0;;24.319086;21331.0;;;;;87713.0;;;;;;;;;;;;
2026;1;Amazonas;Bongara;Yambrasbamba;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;19.738556;4243.0;;;;;21496.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Asuncion;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;75.9078;6125.0;;;;;8069.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Asuncion;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;0.65804935;28.0;;;;;4255.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Balsas;BITEL;;;;;;;;;;;;;;;;;;;6.15153;1144.0;;17.631876;3279.0;;;;;18597.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Balsas;CLARO;;;;;;;;;;;;;;;;;;;15.833183;11420.0;;44.527016;32116.0;;;;;72127.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Balsas;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;99.94782;137927.0;443.0;;;;137999.0;;;;;0.14880952;;;;;;;
2026;1;Amazonas;Chachapoyas;Balsas;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;14720.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Chachapoyas;BITEL;;;;;13.444221;31380.0;2.3946657;1452.0;19.943312;1081.0;;;;;54.65539;33381.0;51.527596;634.0;2.3378854;485843.0;10194.0;95.973785;19944601.0;93360.0;1.3172996;273752.0;2631.0;20781301.0;7.1823206;;;;0.45535186;616.0;135280.0;33820.0;0.9287926;24.0;2584.0;646.0
2026;1;Amazonas;Chachapoyas;Chachapoyas;CLARO;3.8982108;837.0;0.6317097;434.0;11.952533;42431.0;3.0112166;3518.0;;;;;355.16635;869.0;68.70268;48814.0;;;3.6984494;1541569.0;12029.0;95.83449;39945247.0;213516.0;;;;41681496.0;5.558229;231.0;4156.0;1039.0;0.6278849;1246.0;198444.0;49611.0;;;;
2026;1;Amazonas;Chachapoyas;Chachapoyas;ENTEL;5.7416105;489.0;;;11.866505;16129.0;2.4558876;1305.0;;;;;232.50409;603.0;67.80888;20422.0;;;6.04398;1227586.0;11306.0;93.54645;19000115.0;95938.0;;;;20310888.0;6.1370482;163.0;2656.0;664.0;0.9538779;795.0;83344.0;20836.0;;;;
2026;1;Amazonas;Chachapoyas;Chachapoyas;MOVISTAR;5.3214784;4569.0;0.76800466;1027.0;10.321514;29801.0;2.2961614;3318.0;;;;;232.31285;1821.0;75.34746;30257.0;;;7.916125;2071920.0;23883.0;91.06516;23834862.0;116527.0;;12.0;;26173413.0;4.656732;350.0;7516.0;1879.0;0.8259494;1044.0;126400.0;31600.0;;;;
2026;1;Amazonas;Chachapoyas;Cheto;BITEL;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;843.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Cheto;CLARO;;;;;;;;;;;;;;;;;;;0.0;;;48.538624;465.0;;;;;958.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Cheto;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;100.0;208.0;;;;;208.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Cheto;MOVISTAR;;;;;;;;;;;;;;;;;;;0.29061756;116.0;;73.09783;29177.0;;;;;39915.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Chiliquin;ENTEL;;;;;;;;;;;;;;;;;;;14.814815;4.0;;0.0;;;;;;27.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Chiliquin;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;245.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Chuquibamba;BITEL;;;;;;;;;;;;;;;;;;;2.8582826;2508.0;;86.74113;76111.0;;;;;87745.0;;;;;0.8152174;;;;;;;
2026;1;Amazonas;Chachapoyas;Chuquibamba;CLARO;;;;;;;;;;;;;;;;;;;0.0;;;100.0;799.0;;;;;799.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Chuquibamba;MOVISTAR;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Granada;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;;;;79.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Huancas;BITEL;;;;;;;;;;;;;;;;;;;7.610064;13360.0;;81.27047;142676.0;795.0;;;;175557.0;;;;;4.0358744;;;;;;;
2026;1;Amazonas;Chachapoyas;Huancas;CLARO;;;;;;;;;;;;;;;;;;;20.565386;12971.0;;66.95047;42227.0;486.0;;;;63072.0;;;;;1.5804597;;;;;;;
2026;1;Amazonas;Chachapoyas;Huancas;ENTEL;;;;;;;;;;;;;;;;;;;9.566333;7231.0;;81.4362;61556.0;496.0;;;;75588.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Huancas;MOVISTAR;;;;;;;;;;;;;;;;;;;43.37934;25301.0;;32.358337;18873.0;;;;;58325.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;La Jalca;BITEL;;;;;13.379802;8230.0;4.3983307;454.0;;;;;;;61.676388;4874.0;;;3.7537985;81775.0;1694.0;94.879456;2066911.0;8740.0;;;;2178460.0;;;;;1.0047516;203.0;20204.0;5051.0;;;;
2026;1;Amazonas;Chachapoyas;La Jalca;CLARO;;;;;15.01053;1124.0;;;;;;;;;60.419006;1210.0;;;15.0489235;87790.0;755.0;80.67381;470622.0;1830.0;;;;583364.0;3.8978496;;;;0.46786004;23.0;4916.0;1229.0;;;;
2026;1;Amazonas;Chachapoyas;La Jalca;ENTEL;3.520617;439.0;;;;;;;;;;;;;;;;;81.40683;96774.0;629.0;10.868377;12920.0;;;;;118877.0;2.5581396;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;La Jalca;MOVISTAR;;;;;;;;;;;;;;;91.25487;470.0;;;6.252442;15524.0;;88.74085;220332.0;405.0;;;;248287.0;;;;;5.20073;114.0;2192.0;548.0;;;;
2026;1;Amazonas;Chachapoyas;Leimebamba;BITEL;;;;;;;;;;;;;;;;;;;2.6885405;3453.0;;89.410126;114833.0;481.0;;;;128434.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Leimebamba;CLARO;;;;;6.120608;948.0;;;;;;;;;76.862625;898.0;;;5.4484963;57726.0;596.0;89.57871;949073.0;3358.0;;;;1059485.0;;;;;3.459206;251.0;7256.0;1814.0;;;;
2026;1;Amazonas;Chachapoyas;Leimebamba;ENTEL;;;;;;;;;;;;;;;;;;;7.6964545;3712.0;;37.29007;17985.0;;;;;48230.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Leimebamba;MOVISTAR;;;;;11.9699135;1190.0;;;;;;;;;75.117386;682.0;;;2.916825;20553.0;452.0;86.75103;611279.0;2802.0;;;;704636.0;;;;;2.7291105;81.0;2968.0;742.0;;;;
2026;1;Amazonas;Chachapoyas;Levanto;BITEL;;;;;;;;;;;;;;;;;;;3.9972472;697.0;;84.36658;14711.0;;;;;17437.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Levanto;CLARO;;;;;10.329087;1754.0;;;;;;;;;58.19114;1236.0;;;13.138117;75502.0;786.0;86.30244;495962.0;2619.0;;;;574679.0;4.9516907;;;;0.72;36.0;5000.0;1250.0;;;;
2026;1;Amazonas;Chachapoyas;Levanto;ENTEL;;;;;;;;;;;;;;;;;;;26.924194;2781.0;;37.012295;3823.0;;;;;10329.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Levanto;MOVISTAR;;;;;;;;;;;;;;;;;;;37.984646;17566.0;;56.648285;26197.0;;;;;46245.0;1.7741935;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Magdalena;BITEL;;;;;;;;;;;;;;;;;;;11.352331;2442.0;;71.73074;15430.0;;;;;21511.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Magdalena;CLARO;;;;;;;;;;;;;;;;;;;8.257421;12210.0;;80.08819;118424.0;668.0;;;;147867.0;;;;;1.1961722;;;;;;;
2026;1;Amazonas;Chachapoyas;Magdalena;ENTEL;;;;;;;;;;;;;;;;;;;20.143353;5452.0;;45.060223;12196.0;;;;;27066.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Magdalena;MOVISTAR;;;;;;;;;;;;;;;;;;;60.550816;102366.0;;32.955555;55714.0;507.0;;;;169058.0;4.766187;;;;7.012195;;;;;;;
2026;1;Amazonas;Chachapoyas;Mariscal Castilla;BITEL;;;;;;;;;;;;;;;;;;;33.25069;1207.0;;40.688705;1477.0;;;;;3630.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Mariscal Castilla;CLARO;;;;;;;;;;;;;;;;;;;34.652466;21996.0;;36.72254;23310.0;;;;;63476.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Mariscal Castilla;ENTEL;6.324308;1239.0;;;;;;;;;;;;;;;;;85.81771;134896.0;1753.0;7.101642;11163.0;;;;;157189.0;1.9021739;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Mariscal Castilla;MOVISTAR;;;;;15.255309;402.0;;;;;;;;;;;;;22.87926;60768.0;486.0;66.17546;175764.0;1224.0;;;;265603.0;4.3893127;;;;2.5179856;;;;;;;
2026;1;Amazonas;Chachapoyas;Molinopampa;BITEL;;;;;13.809381;851.0;;;;;;;;;62.6435;623.0;;;6.552312;21250.0;;89.483;290205.0;1813.0;;;;324313.0;;;;;0.87920487;23.0;2616.0;654.0;;;;
2026;1;Amazonas;Chachapoyas;Molinopampa;CLARO;;;;;13.31042;3026.0;4.5330944;415.0;;;;;;;63.26695;3667.0;;;0.47653174;8185.0;;96.26646;1653491.0;5955.0;;;;1717619.0;;;;;0.19706441;29.0;14716.0;3679.0;;;;
2026;1;Amazonas;Chachapoyas;Molinopampa;ENTEL;;;;;;;;;;;;;;;;;;;0.0;;;39.222824;7974.0;;;;;20330.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Molinopampa;MOVISTAR;;;;;;;;;;;;;;;;;;;1.171594;1026.0;;21.880032;19161.0;;;;;87573.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Montevideo;BITEL;;;;;;;;;;;;;;;;;;;65.69264;607.0;;31.493507;291.0;;;;;924.0;;;;;;;;;;;;
2026;1;Amazonas;Chachapoyas;Montevideo;CLARO;;;;;;;;;;;;;;;;;;;12.695687;1257.0;;31.481668;3117.0;;;;;9901.0;;;;;;;;;;;;
